"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1581","@abbydphillip Same silence, posture from DNC, Harvey’s money and sexual predations",FALSE,0,"abbydphillip",2018-01-27 20:46:28,FALSE,"957339057373220870","957354140794941440","126722715","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","warcreek1",0,FALSE,FALSE,NA,NA
"1582","RT @mattyglesias: Steve Wynn is RNC finance chair.

Yes, the same RNC that led a pressure campaign to get Democrats to disavow campaign con…",FALSE,0,NA,2018-01-27 20:46:28,FALSE,NA,"957354139561816064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaebhClones",4992,TRUE,FALSE,NA,NA
"1583","RT @ananavarro: Matt Lauer lost his job.
Charlie Rose lost his job.
Mark Halperin lost his job.
Glenn Thrush lost his job.
Billy Bush lost…",FALSE,0,NA,2018-01-27 20:46:28,FALSE,NA,"957354139352256512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mollbergin",201110,TRUE,FALSE,NA,NA
"1584","RT @ScottPresler: I believe in karma:

Matt Lauer - fired
Al Franken - resigned
Jemele Hill - demoted
Corrine Brown - prison
John Conyers -…",FALSE,0,NA,2018-01-27 20:46:27,FALSE,NA,"957354136944758784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Matt_Rotdot",4411,TRUE,FALSE,NA,NA
"1585","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 20:46:27,FALSE,NA,"957354136437121024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sjdehart58",946,TRUE,FALSE,NA,NA
"1586","New orleans post-katrina greenery reflects social demographics more than hurricane impacts - weathernation - https://t.co/M92CaxDnQt",FALSE,0,NA,2018-01-27 20:46:27,FALSE,NA,"957354135715762177",NA,"<a href=""http://handyrecovery.in/"" rel=""nofollow"">Scott Alhammad22</a>","SheilaFrancis2",0,FALSE,FALSE,NA,NA
"1587","RT @bernier_matt: Taking a shot with a big price in the Hurricane Bertie https://t.co/SGR5PZEvrv",FALSE,0,NA,2018-01-27 20:46:23,FALSE,NA,"957354120125411328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DRFInsidePost",1,TRUE,FALSE,NA,NA
"1588","@JamieMaltby3 Hey Jamie, thanks for reaching out. Players that get Twitch Drops rewards are randomly selected. If y… https://t.co/rimP61Au1r",FALSE,0,"JamieMaltby3",2018-01-27 20:46:22,TRUE,"957037760161906688","957354115448823808","949349187711328256","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","EAHelp",0,FALSE,FALSE,NA,NA
"1589","Rumor says @POTUS when he took office tried to force the World Meteorological Organization (WMO) to give every hurricane a Mexican name.",FALSE,0,NA,2018-01-27 20:46:20,FALSE,NA,"957354108343799808",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","elk_l",0,FALSE,FALSE,NA,NA
"1590","@D_J_Harvey @BrewerNation DM me for ideas",FALSE,0,"D_J_Harvey",2018-01-27 20:46:17,FALSE,"957339842983145473","957354095257337856","23555054","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TweetsWithWorm",0,FALSE,FALSE,NA,NA
"1591","RT @evice7: So let me get this straight. An Indonesian Christian that fled religious persecution, has applied multiple times for asylum, &amp;…",FALSE,0,NA,2018-01-27 20:46:17,FALSE,NA,"957354093046984704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pjclausenart909",2452,TRUE,FALSE,NA,NA
"1592","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 20:46:16,FALSE,NA,"957354088223535104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fythia",3662,TRUE,FALSE,NA,NA
"1593","RT @dct_ihjc: A horse left in a river which increased due to a hurricane.
Rescued safely with people's cooperation. https://t.co/wIrLD995Bl",FALSE,0,NA,2018-01-27 20:46:15,FALSE,NA,"957354084587143168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","violett27071",1757,TRUE,FALSE,NA,NA
"1594","@carolannleif And, ya know, this

https://t.co/CA8kDevwye",FALSE,0,"carolannleif",2018-01-27 20:46:13,FALSE,"956944474596196352","957354075384926210","279728106","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WendellWilkie",0,FALSE,FALSE,NA,NA
"1595","RT @mattyglesias: Steve Wynn is RNC finance chair.

Yes, the same RNC that led a pressure campaign to get Democrats to disavow campaign con…",FALSE,0,NA,2018-01-27 20:46:12,FALSE,NA,"957354074441240582",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sabou35876529",4992,TRUE,FALSE,NA,NA
"1596","RT @tweetmommybop: While a father( a man who just received an award for rebuilding 200 homes after Hurricane Sandy) is seeking sanctuary at…",FALSE,0,NA,2018-01-27 20:46:11,FALSE,NA,"957354067008917504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Roothlawfirm",113,TRUE,FALSE,NA,NA
"1597","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 20:46:01,FALSE,NA,"957354027196481540",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sexylikebibby",215,TRUE,FALSE,NA,NA
"1598","RT @memearchive: California on fire
Texas flooded with water
Idaho having an earthquake
Florida having hurricane wind

We need Aang to save…",FALSE,0,NA,2018-01-27 20:45:58,FALSE,NA,"957354015360258048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhatKindOfTea",237,TRUE,FALSE,NA,NA
"1599","RT @YesIHateTrump: Why is it radio silence from the GOP when there were so many from their party crying about Harvey Weinstein?

CC:
@Press…",FALSE,0,NA,2018-01-27 20:45:56,FALSE,NA,"957354005872758784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoknaReader",6,TRUE,FALSE,NA,NA
"1600","@DanDanMincer Hey there, sorry for the delay. Is this something that you are still having trouble with? -Harvey",FALSE,0,"DanDanMincer",2018-01-27 20:45:56,FALSE,"957291095788056577","957354005234991104","2746319800","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","EAHelp",0,FALSE,FALSE,NA,NA
"1601","RT @thedailybeast: The RNC has been silent about contributions from Steve Wynn since the allegations came to light, despite tarring Dems fo…",FALSE,0,NA,2018-01-27 20:45:54,FALSE,NA,"957353997777756160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PiaOption",39,TRUE,FALSE,NA,NA
"1602","RT @MrDane1982: I remember RNC, White House, Republicans, Bernie Sanders supporters and the Media made Harvey Weinstein out to be all Hilla…",FALSE,0,NA,2018-01-27 20:45:53,FALSE,NA,"957353995307233282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SarahEmily82",63,TRUE,FALSE,NA,NA
"1603","Remember when the Rights’ heads exploded because Harvey Weinstein was a Democratic donor?
https://t.co/92xzbUkKZs",FALSE,0,NA,2018-01-27 20:45:53,FALSE,NA,"957353992064937984",NA,"<a href=""https://www.buzzfeed.com/"" rel=""nofollow"">BuzzFeed iOS</a>","fantasticpoolio",0,FALSE,FALSE,NA,NA
"1604","Introducing the new #GuyHarvey Two Bulls Back Print Short Sleeve Tee w/Pocket at https://t.co/EGmuq846lv https://t.co/w7wgLd2lIm",FALSE,0,NA,2018-01-27 20:45:44,FALSE,NA,"957353957508222976",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","GuyHarveyShirts",0,FALSE,FALSE,NA,NA
"1605","RT @VV4Change: The New Improved Democratic Party Loves Women. It can keep Harvey Weinstein's money because Republicans are dirt bags too! I…",FALSE,0,NA,2018-01-27 20:45:41,FALSE,NA,"957353944698810368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NorthElstew",2,TRUE,FALSE,NA,NA
"1606","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 20:45:38,FALSE,NA,"957353928873537536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tari1231",4977,TRUE,FALSE,NA,NA
"1607","RT @tweetmommybop: While a father( a man who just received an award for rebuilding 200 homes after Hurricane Sandy) is seeking sanctuary at…",FALSE,0,NA,2018-01-27 20:45:36,FALSE,NA,"957353920313118721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SusanHu60863084",113,TRUE,FALSE,NA,NA
"1608","RT @Kat4Obama: Remember when our President had dignity? MT @NeilStandish 10/8/16, Pres Obama gets FEMA update on hurricane Matthew. https:/…",FALSE,0,NA,2018-01-27 20:45:31,FALSE,NA,"957353902315266048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kat4Obama",28,TRUE,FALSE,NA,NA
"1609","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 20:45:27,FALSE,NA,"957353885361934336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Winshield20",3662,TRUE,FALSE,NA,NA
"1610","The Hurricane Heist Trailer Reveals the Sharknado of Heist Movies - The Hurricane Heist looks like the Sharknado of… https://t.co/XBFSKZwuY7",FALSE,0,NA,2018-01-27 20:45:25,TRUE,NA,"957353876046467073",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","biteszHQpop",0,FALSE,FALSE,NA,NA
"1611","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 20:45:24,FALSE,NA,"957353870967103488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jeffromac23",4977,TRUE,FALSE,NA,NA
"1612","RT @abc13houston: When Houston was in need, we didn't even need to call the Cajuns, they just came and helped us. Now, they need something…",FALSE,0,NA,2018-01-27 20:45:14,FALSE,NA,"957353831351947264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thorpedo1",24,TRUE,FALSE,NA,NA
"1613","RT @YesIHateTrump: Why is it radio silence from the GOP when there were so many from their party crying about Harvey Weinstein?

CC:
@Press…",FALSE,0,NA,2018-01-27 20:45:14,FALSE,NA,"957353829099556864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThomasJankow",6,TRUE,FALSE,NA,NA
"1614","@hurricane_ros @EA_unadorned I'm available if it hasn't been snapped up :)",FALSE,0,"hurricane_ros",2018-01-27 20:45:11,FALSE,"957342935170863106","957353818315984897","33651693","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chainbear",0,FALSE,FALSE,NA,NA
"1615","RT @AP: Five months after Hurricane Harvey damaged thousands of houses in Texas, delinquent mortgage payments have spiked as homeowners dea…",FALSE,0,NA,2018-01-27 20:45:11,FALSE,NA,"957353817099722752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JanF06",199,TRUE,FALSE,NA,NA
"1616","RT @FoxNews: FLASHBACK: @MichelleObama Praised #HarveyWeinstein as a 'Wonderful Human Being'
https://t.co/1tguphKPhg",FALSE,0,NA,2018-01-27 20:45:04,FALSE,NA,"957353787781459974",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cocopalmskauai",3236,TRUE,FALSE,NA,NA
"1617","RT @DLoesch: Bill Clinton. Harvey Weinstein. https://t.co/we5k2xCmmE",FALSE,0,NA,2018-01-27 20:45:02,FALSE,NA,"957353781313892352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","4RedBadger",1724,TRUE,FALSE,NA,NA
"1618","Harvey can you please translate what you called Loren because I’m genuinely confused @HRVY @beechloren02 lmao https://t.co/bQc3ABMDuR",FALSE,1,NA,2018-01-27 20:45:02,FALSE,NA,"957353779413897216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xxloren_beechxX",0,FALSE,FALSE,NA,NA
"1619","@chrislhayes You know they won’t and the media won’t hound them about it the way the way they hounded Democrats abo… https://t.co/g5pQdbUOUW",FALSE,0,"chrislhayes",2018-01-27 20:45:01,TRUE,"957341517068357632","957353774627999744","4207961","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kuo_s",0,FALSE,FALSE,NA,NA
"1620","RT @TweetLlkeAGuy: RT Steve Harvey hotdog or else you’ll have bad luck all 2018 https://t.co/bHET7xrIhW",FALSE,0,NA,2018-01-27 20:44:59,FALSE,NA,"957353767007150082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TraeonnaB",101,TRUE,FALSE,NA,NA
"1621","RT @MikeHudema: The #climate crisis has culprits. We know who they are—and exactly how much damage they've done.

“We should be naming hurr…",FALSE,0,NA,2018-01-27 20:44:58,FALSE,NA,"957353763311767552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NoraListon1",234,TRUE,FALSE,NA,NA
"1622","If this is bad - and it really could be - well I'm not sure I could take that. If it's as good as I hope, I may not… https://t.co/m11L4E8m2J",FALSE,1,"MatthewP_B",2018-01-27 20:44:50,TRUE,"957350603843305474","957353727840673793","3908699368","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatthewP_B",0,FALSE,FALSE,NA,NA
"1623","@azstudigital @CarlosF19d @Ludditemylife @FoxNews Sorry you guys lost the election, maybe next time you guys can ha… https://t.co/v7M3qtWJ19",FALSE,0,"azstudigital",2018-01-27 20:44:50,TRUE,"957352931056996352","957353727672729600","63792332","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hurricane_Timmy",0,FALSE,FALSE,NA,NA
"1624","@2Kindlydevious @nk_low @TheNatlInterest This photo you showed was taken in Shantou, Guangdong at August 2013 after… https://t.co/1k0rsHH4Ir",FALSE,0,"2Kindlydevious",2018-01-27 20:44:46,TRUE,"957272697112678403","957353711902384128","883524696423006208","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chensns",0,FALSE,FALSE,NA,NA
"1625","@MrMetKevC Because it's hard to rely on Wheeler, Harvey, Matz to not only stay healthy in 2018, but to peg what the… https://t.co/zlBUf6I6LX",FALSE,0,"MrMetKevC",2018-01-27 20:44:46,TRUE,"957352673480671234","957353710551748610","150931027","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MBrownstein89",0,FALSE,FALSE,NA,NA
"1626","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 20:44:43,FALSE,NA,"957353699843739648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gracemich94",145,TRUE,FALSE,NA,NA
"1627","@JohnCornyn NY senator who votes yes to Harvey funds, despite EVERY Texas pol voting NO to Sandy funds for NY. Horrible",FALSE,0,"JohnCornyn",2018-01-27 20:44:40,FALSE,"957270833633857536","957353687382478849","13218102","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MRMRN12345",0,FALSE,FALSE,NA,NA
"1628","RT @DLoesch: Bill Clinton. Harvey Weinstein. https://t.co/we5k2xCmmE",FALSE,0,NA,2018-01-27 20:44:40,FALSE,NA,"957353685566201857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mizbixby1",1724,TRUE,FALSE,NA,NA
"1629","RT @xrptips: Moreover, most #crypto holders are in the space out of self-interest and have little interest in making donations in #crypto.…",FALSE,0,NA,2018-01-27 20:44:40,FALSE,NA,"957353685566201856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MohityTalbani",3,TRUE,FALSE,NA,NA
"1630","Curlin’s Approval heads to the @GulfstreamPark track for the $175K Hurricane Bertie (GIII) https://t.co/gmTu3mmIDb",FALSE,0,NA,2018-01-27 20:44:39,FALSE,NA,"957353684614164483",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FLAIRstrips",0,FALSE,FALSE,NA,NA
"1631","i have a strong opinion on Pay Any Price in the next, so playing a 1,4,8/8 double starting in the Hurricane Bertie,… https://t.co/WqUFEvphkC",FALSE,1,NA,2018-01-27 20:44:34,TRUE,NA,"957353660513767424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rogueclown",0,FALSE,FALSE,NA,NA
"1632","RT @DLoesch: Bill Clinton. Harvey Weinstein. https://t.co/we5k2xCmmE",FALSE,0,NA,2018-01-27 20:44:33,FALSE,NA,"957353658793959424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mishymoddle",1724,TRUE,FALSE,NA,NA
"1633","@Official_HYG No problem at all. -Harvey",FALSE,1,"Official_HYG",2018-01-27 20:44:28,FALSE,"957353187677175813","957353638577414144","764565397425225728","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","EAHelp",0,FALSE,FALSE,NA,NA
"1634","Worth recalling how much GOP seized upon Democratic megadonor Harvey Weinstein’s misconduct and demanded Dems retur… https://t.co/93BvTIXkmD",FALSE,2,NA,2018-01-27 20:44:23,TRUE,NA,"957353614003056640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marinafang",2,FALSE,FALSE,NA,NA
"1635","RT @EvaArriagaD: <ed><U+00A0><U+00BC><ed><U+00BE><U+00AC>Martin Scorsese y Harvey Keitel durante el rodaje de 'Who’s That Knocking at My Door' (1967). https://t.co/BCe4prAEce",FALSE,0,NA,2018-01-27 20:44:22,FALSE,NA,"957353613726289920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davvne",17,TRUE,FALSE,NA,NA
"1636","Hurricane Harvey: Deadliest Hurricane in 98 Years, 1,000 Year Flood Event https://t.co/fJiYfaoSGl",FALSE,0,NA,2018-01-27 20:44:22,FALSE,NA,"957353611901710336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plummer4",0,FALSE,FALSE,NA,NA
"1637","RT @DeeTreble: Harvey mainnnn <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C> https://t.co/gKWLHExwtM",FALSE,0,NA,2018-01-27 20:44:20,FALSE,NA,"957353601999036420",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dilichi_",3,TRUE,FALSE,NA,NA
"1638","@davidgura Did @page88 say that the Dems shouldn't return Harvey's campaign donations when it came to light abt his… https://t.co/FcFnNQojXC",FALSE,0,"davidgura",2018-01-27 20:44:19,TRUE,NA,"957353601004986368","14888467","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CelesDavis2",0,FALSE,FALSE,NA,NA
"1639","RT @abc13houston: CAUSE HE IS THE TRUTH! @Tip joined the @Kaepernick7  #10for10 challenge and donated $20k to @TRAEABN’s Angel by Nature/@R…",FALSE,0,NA,2018-01-27 20:44:14,FALSE,NA,"957353578208944128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BossBoyGuddah",79,TRUE,FALSE,NA,NA
"1640","RT @BlueNGoldJoe: @GOPChairwoman Will the RNC be returning Wynn's money as it called on the DNC to do after Harvey Weinstein story broke?",FALSE,0,NA,2018-01-27 20:44:13,FALSE,NA,"957353575788826624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SluttySlutSlut1",23,TRUE,FALSE,NA,NA
"1641","Matip is a weapon",FALSE,0,NA,2018-01-27 20:44:09,FALSE,NA,"957353556406915073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harvey_s9818",0,FALSE,FALSE,NA,NA
"1642","RT @thedailybeast: The RNC has been silent about contributions from Steve Wynn since the allegations came to light, despite tarring Dems fo…",FALSE,0,NA,2018-01-27 20:44:07,FALSE,NA,"957353547607216129",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ppr2103",39,TRUE,FALSE,NA,NA
"1643","RT @kylegriffin1: Whitefish Energy, that small Montana energy company, spent $150,000 lobbying Congress last quarter amid investigations in…",FALSE,0,NA,2018-01-27 20:44:06,FALSE,NA,"957353544847413248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","retiredtxteach",773,TRUE,FALSE,NA,NA
"1644","@awsten that would imply we're all sad - which, true tbh",FALSE,0,"awsten",2018-01-27 20:44:06,FALSE,"957351624044814336","957353543098396672","25651173","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hurricane_phi",0,FALSE,FALSE,NA,NA
"1645","RT @MariaLiaCalvo: For the people who love to tweet pictures of Hillary and Harvey Weinstein, I give you: Trump and Steve Wynn. https://t.c…",FALSE,0,NA,2018-01-27 20:44:03,FALSE,NA,"957353530955894784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JackWarner16",102,TRUE,FALSE,NA,NA
"1646","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 20:44:02,FALSE,NA,"957353529898930176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","newdewey1",3662,TRUE,FALSE,NA,NA
"1647","RT @jdawsey1: RNC officials and prominent Republicans who were so critical of Harvey Weinstein as a Clinton donor are silent on Wynn tonigh…",FALSE,0,NA,2018-01-27 20:44:02,FALSE,NA,"957353528544104449",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Big_Spiders",998,TRUE,FALSE,NA,NA
"1648","RT @nytimesarts: The director of @MoMAPS1 visited Puerto Rico and despite the destruction of Hurricane Maria, he said artists like Zilia Sá…",FALSE,0,NA,2018-01-27 20:44:00,FALSE,NA,"957353518918176768",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","projecthopeorg",17,TRUE,FALSE,NA,NA
"1649","@CarlosF19d @Hurricane_Timmy @Ludditemylife @FoxNews Attention whores.",FALSE,1,"CarlosF19d",2018-01-27 20:43:59,FALSE,"957352894474457088","957353514283368450","22648089","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","azstudigital",0,FALSE,FALSE,NA,NA
"1650","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 20:43:58,FALSE,NA,"957353510462423045",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DanielBShapiro",145,TRUE,FALSE,NA,NA
"1651","RT @YesIHateTrump: Why is it radio silence from the GOP when there were so many from their party crying about Harvey Weinstein?

CC:
@Press…",FALSE,0,NA,2018-01-27 20:43:58,FALSE,NA,"957353510131118080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TrumpersRMorons",6,TRUE,FALSE,NA,NA
"1652","@realDonaldTrump trump and the rnc and fake news fox are silent about Steve Wynn. trump is because he is in the sam… https://t.co/73yWierUI3",FALSE,0,"realDonaldTrump",2018-01-27 20:43:54,TRUE,NA,"957353493274218498","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","darrellmills57",0,FALSE,FALSE,NA,NA
"1653","@BNMMirkovic May be it's saying that Harvey was controlled by someone and the movie about snowden was made to glori… https://t.co/SBIe5JjYv7",FALSE,1,"BNMMirkovic",2018-01-27 20:43:53,TRUE,"957352179609698304","957353490287751168","703335845269368833","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","silentdeplorabl",0,FALSE,FALSE,NA,NA
"1654","@chrislhayes As soon as the DNC returns Harvey’s money,",FALSE,0,"chrislhayes",2018-01-27 20:43:53,FALSE,"957341517068357632","957353488953966592","4207961","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","warcreek1",0,FALSE,FALSE,NA,NA
"1655","RT @Lia_TheRebel_T: The Queens court have run riot for long enough.I’m here with @DebbieKeitel,and we’re going to put an end to their treac…",FALSE,0,NA,2018-01-27 20:43:52,FALSE,NA,"957353488022999040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IvoryDusk",2,TRUE,FALSE,NA,NA
"1656","RT @jdawsey1: RNC officials and prominent Republicans who were so critical of Harvey Weinstein as a Clinton donor are silent on Wynn tonigh…",FALSE,0,NA,2018-01-27 20:43:49,FALSE,NA,"957353472483102720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClericMcManus",998,TRUE,FALSE,NA,NA
"1657","RT @abc13houston: CAUSE HE IS THE TRUTH! @TRAEABN's Harvey relief efforts just got a big boost from @Tip and @Kaepernick7 https://t.co/zvxT…",FALSE,0,NA,2018-01-27 20:43:48,FALSE,NA,"957353470788558848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rebelliousBoyy",93,TRUE,FALSE,NA,NA
"1658","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 20:43:48,FALSE,NA,"957353467235979264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregPacknett",145,TRUE,FALSE,NA,NA
"1659","RT @morninggloria: Fuck Harvey Weinstein and fuck Steve Wynn and if you think one deserves condemnation and the other doesn’t: fuck you",FALSE,0,NA,2018-01-27 20:43:47,FALSE,NA,"957353467131162624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoraLeaTucker",145,TRUE,FALSE,NA,NA
"1660","@CNNPolitics Hahaha... this is how you’re running this story about Wynn? You didn’t give a rats ass about Harvey We… https://t.co/0xwRsLfdss",FALSE,0,"CNNPolitics",2018-01-27 20:43:45,TRUE,"957329298410672134","957353458050523141","13850422","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nalywid",0,FALSE,FALSE,NA,NA
"1661","RT @Millar_S: Final: Hillcrest 64 T.F. South 58. Robert Harvey 25 points, Jalen Hughes 15 for @HillcrestHawkBa. Eric Blair 21 for @TFSouthT…",FALSE,0,NA,2018-01-27 20:43:44,FALSE,NA,"957353452342071296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Only1Vonnie",25,TRUE,FALSE,NA,NA
